links,link,title,title_detail,summary,summary_detail,published,published_parsed,id,guidislink
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2018/10/19/le-photographe-ara-guler-l-il-d-istanbul-est-mort_5371774_3382.html'}, {'type': 'image/jpeg', 'length': '31604', 'href': 'https://s1.lemde.fr/image/2018/10/19/644x322/5371771_3_810a_le-photographe-turc-ara-guler-lors-d-une-ex_d0969bbd4ffc21dd269bf0a3e7f1bfd5.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2018/10/19/le-photographe-ara-guler-l-il-d-istanbul-est-mort_5371774_3382.html,"Le photographe Ara Güler, « l’Œil d’Istanbul », est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le photographe Ara Güler, «\xa0l’Œil d’Istanbul\xa0», est mort'}","L’artiste turc, célèbre pour les portraits à la fois réalistes et oniriques de sa ville natale, s’est éteint, mercredi 17 octobre, à l’âge de 90 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’artiste turc, célèbre pour les portraits à la fois réalistes et oniriques de sa ville natale, s’est éteint, mercredi 17\xa0octobre, à l’âge de 90 ans.'}","Fri, 19 Oct 2018 12:02:44 +0200","time.struct_time(tm_year=2018, tm_mon=10, tm_mday=19, tm_hour=10, tm_min=2, tm_sec=44, tm_wday=4, tm_yday=292, tm_isdst=0)",https://www.lemonde.fr/tiny/5371774/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2018/10/18/la-mort-de-maurice-deleforge-ancien-directeur-des-etudes-de-l-esj-lille_5371399_3382.html'}, {'type': 'image/jpeg', 'length': '43087', 'href': 'https://s1.lemde.fr/image/2018/10/18/644x322/5371398_3_f90c_maurice-deleforge_2b547f4b684f2610efcb412c1b258100.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2018/10/18/la-mort-de-maurice-deleforge-ancien-directeur-des-etudes-de-l-esj-lille_5371399_3382.html,"La mort de Maurice Deleforge, ancien directeur des études de l’ESJ Lille","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Maurice Deleforge, ancien directeur des études de l’ESJ Lille'}","« Momo », comme on le surnommait, était un personnage truculent dont les conseils ont marqué plusieurs générations d’étudiants passés par l’Ecole supérieure de journalisme de Lille. Il est décédé le 15 octobre à Lille. Il avait 84 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': '«\xa0Momo\xa0», comme on le surnommait, était un personnage truculent dont les conseils ont marqué plusieurs générations d’étudiants passés par l’Ecole supérieure de journalisme de Lille. Il est décédé le 15\xa0octobre à Lille. Il avait 84\xa0ans.'}","Thu, 18 Oct 2018 15:49:19 +0200","time.struct_time(tm_year=2018, tm_mon=10, tm_mday=18, tm_hour=13, tm_min=49, tm_sec=19, tm_wday=3, tm_yday=291, tm_isdst=0)",https://www.lemonde.fr/tiny/5371399/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2018/10/18/mort-d-ara-guler-photographe-turc-de-legende_5371197_3382.html'}, {'type': 'image/jpeg', 'length': '45998', 'href': 'https://s1.lemde.fr/image/2018/10/18/644x322/5371196_3_0de9_ara-guler-devant-un-portrait-de-lui-lors-de_cfe3cf4b77229a438f248ad5f5d71fcf.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2018/10/18/mort-d-ara-guler-photographe-turc-de-legende_5371197_3382.html,"Mort d’Ara Güler, photographe turc de légende","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort d’Ara Güler, photographe turc de légende'}","Mort à l’âge de 90 ans, le photographe turc d’origine arménienne laisse derrière lui une longue carrière internationale qui a fait de lui un des grands noms de la photographie du XXe siècle.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort à l’âge de 90 ans, le photographe turc d’origine arménienne laisse derrière lui une longue carrière internationale qui a fait de lui un des grands noms de la photographie du XXe siècle.'}","Thu, 18 Oct 2018 10:32:05 +0200","time.struct_time(tm_year=2018, tm_mon=10, tm_mday=18, tm_hour=8, tm_min=32, tm_sec=5, tm_wday=3, tm_yday=291, tm_isdst=0)",https://www.lemonde.fr/tiny/5371197/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2018/10/18/le-peintre-jacques-monory-est-mort_5371188_3382.html'}, {'type': 'image/jpeg', 'length': '25064', 'href': 'https://s1.lemde.fr/image/2018/10/18/644x322/5371187_3_be83_l-artiste-francais-jacques-monory-en-avril-20_35b8bddef4acc2bdeb5a7ff0c6b899a8.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2018/10/18/le-peintre-jacques-monory-est-mort_5371188_3382.html,Le peintre Jacques Monory est mort,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le peintre Jacques Monory est mort'}","L’artiste français, un des plus singuliers du mouvement de la Figuration narrative, est mort à Paris le 17 octobre, à l’âge de 94 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’artiste français, un des plus singuliers du mouvement de la Figuration narrative, est mort à Paris le 17 octobre, à l’âge de 94 ans.'}","Thu, 18 Oct 2018 10:23:23 +0200","time.struct_time(tm_year=2018, tm_mon=10, tm_mday=18, tm_hour=8, tm_min=23, tm_sec=23, tm_wday=3, tm_yday=291, tm_isdst=0)",https://www.lemonde.fr/tiny/5371188/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2018/10/17/mort-de-jacques-monory-pilier-de-la-figuration-narrative_5370919_3382.html'}, {'type': 'image/jpeg', 'length': '59479', 'href': 'https://s1.lemde.fr/image/2018/10/17/644x322/5370917_3_8dcf_jacques-monory-dans-son-atelier-de-cachan-le_5e61382abfe160d2dc0a4947a22728ba.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2018/10/17/mort-de-jacques-monory-pilier-de-la-figuration-narrative_5370919_3382.html,"Mort de Jacques Monory, pilier de la figuration narrative","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Jacques Monory, pilier de la figuration narrative'}","L’artiste français laisse derrière lui une œuvre nourrie de cinéma, de roman noir et marquée par la prédominance du bleu.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’artiste français laisse derrière lui une œuvre nourrie de cinéma, de roman noir et marquée par la prédominance du bleu.'}","Wed, 17 Oct 2018 19:21:36 +0200","time.struct_time(tm_year=2018, tm_mon=10, tm_mday=17, tm_hour=17, tm_min=21, tm_sec=36, tm_wday=2, tm_yday=290, tm_isdst=0)",https://www.lemonde.fr/tiny/5370919/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2018/10/17/la-mort-du-geographe-marcel-roncayolo_5370855_3382.html'}, {'type': 'image/jpeg', 'length': '49984', 'href': 'https://s1.lemde.fr/image/2018/10/17/644x322/5370854_3_4173_marcel-roncayolo-en-2009-a-marseille_99ef41e5d652a276c692d7ef8ab6d332.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2018/10/17/la-mort-du-geographe-marcel-roncayolo_5370855_3382.html,"La mort du géographe Marcel Roncayolo,","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort du géographe Marcel Roncayolo,'}","Le spécialiste de la division sociale des espaces urbains est mort samedi 13 octobre, à Paris, à l’âge de 92 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le spécialiste de la division sociale des espaces urbains est mort samedi 13\xa0octobre, à Paris, à l’âge de 92 ans.'}","Wed, 17 Oct 2018 17:27:03 +0200","time.struct_time(tm_year=2018, tm_mon=10, tm_mday=17, tm_hour=15, tm_min=27, tm_sec=3, tm_wday=2, tm_yday=290, tm_isdst=0)",https://www.lemonde.fr/tiny/5370855/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2018/10/17/la-mort-de-l-ecrivain-finlandais-arto-paasilinna_5370686_3382.html'}, {'type': 'image/jpeg', 'length': '37205', 'href': 'https://s1.lemde.fr/image/2018/10/17/644x322/5370685_3_f41b_l-ecrivain-finlandais-arto-paasilinna-en-2002_0ede52f0bac27f878b67c26c4b447b9f.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2018/10/17/la-mort-de-l-ecrivain-finlandais-arto-paasilinna_5370686_3382.html,"Mort d’Arto Paasilinna, auteur burlesque et amoureux du Grand Nord","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort d’Arto Paasilinna, auteur burlesque et amoureux du Grand Nord'}","L’auteur du « Lièvre de Vatanen » est décédé le 15 octobre à Espoo, en Finlande. Il avait 76 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’auteur du «\xa0Lièvre de Vatanen\xa0» est décédé le 15\xa0octobre à Espoo, en Finlande. Il avait 76 ans.'}","Wed, 17 Oct 2018 11:27:19 +0200","time.struct_time(tm_year=2018, tm_mon=10, tm_mday=17, tm_hour=9, tm_min=27, tm_sec=19, tm_wday=2, tm_yday=290, tm_isdst=0)",https://www.lemonde.fr/tiny/5370686/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2018/10/16/l-ecrivain-finlandais-arto-paasilinna-est-mort_5370219_3382.html'}, {'type': 'image/jpeg', 'length': '37205', 'href': 'https://s1.lemde.fr/image/2018/10/16/644x322/5370217_3_78d8_l-ecrivain-arto-paasilinna-en-2002-a-helsinki_f1bc9c5cafbe343c1e0bb26d8f1fef8e.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2018/10/16/l-ecrivain-finlandais-arto-paasilinna-est-mort_5370219_3382.html,L’écrivain finlandais Arto Paasilinna est mort,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’écrivain finlandais Arto Paasilinna est mort'}",L’auteur du « Lièvre de Vatanen » était l’un des écrivains de langue finnoise les plus connus internationalement.,"{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’auteur du «\xa0Lièvre de Vatanen\xa0» était l’un des écrivains de langue finnoise les plus connus internationalement.'}","Tue, 16 Oct 2018 14:59:37 +0200","time.struct_time(tm_year=2018, tm_mon=10, tm_mday=16, tm_hour=12, tm_min=59, tm_sec=37, tm_wday=1, tm_yday=289, tm_isdst=0)",https://www.lemonde.fr/tiny/5370219/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2018/10/16/mort-de-paul-allen-le-cofondateur-de-microsoft_5369819_3382.html'}, {'type': 'image/jpeg', 'length': '41781', 'href': 'https://s1.lemde.fr/image/2018/10/16/644x322/5369843_3_b0a0_le-cofondateur-de-microsoft-paul-allen-a-los_34d7b99142ae3883e8798e3e7c54cd92.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2018/10/16/mort-de-paul-allen-le-cofondateur-de-microsoft_5369819_3382.html,"L’informaticien Paul Allen, cofondateur de Microsoft, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’informaticien Paul Allen, cofondateur de Microsoft, est mort'}","Le milliardaire, âgé de 65 ans, était atteint d’un cancer. A l’instar de Bill Gates, il était connu pour ses actions philanthropiques.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le milliardaire, âgé de 65 ans, était atteint d’un cancer.\xa0A l’instar de Bill Gates, il était connu pour ses actions philanthropiques.'}","Tue, 16 Oct 2018 00:20:42 +0200","time.struct_time(tm_year=2018, tm_mon=10, tm_mday=15, tm_hour=22, tm_min=20, tm_sec=42, tm_wday=0, tm_yday=288, tm_isdst=0)",https://www.lemonde.fr/tiny/5369819/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2018/10/15/le-peintre-et-sculpteur-espagnol-eduardo-arroyo-est-mort_5369672_3382.html'}, {'type': 'image/jpeg', 'length': '22667', 'href': 'https://s1.lemde.fr/image/2018/10/15/644x322/5369671_3_1bc6_eduardo-arroyo-a-paris-le-16-mars-2017_22769242585bfba339ef1cbb4e2f0450.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2018/10/15/le-peintre-et-sculpteur-espagnol-eduardo-arroyo-est-mort_5369672_3382.html,Le peintre et sculpteur espagnol Eduardo Arroyo est mort,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le peintre et sculpteur espagnol Eduardo Arroyo est mort'}","L’artiste, aussi écrivain, s’était installé à Paris en 1958 pour fuir le franquisme. Il s’est éteint le 14 octobre, à Madrid, à l’âge de 81 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20181019132933/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’artiste, aussi écrivain, s’était installé à Paris en\xa01958 pour fuir le franquisme. Il s’est éteint le 14\xa0octobre, à Madrid, à l’âge de 81 ans.'}","Mon, 15 Oct 2018 14:20:00 +0200","time.struct_time(tm_year=2018, tm_mon=10, tm_mday=15, tm_hour=12, tm_min=20, tm_sec=0, tm_wday=0, tm_yday=288, tm_isdst=0)",https://www.lemonde.fr/tiny/5369672/,False
