title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links
"L’acteur Charles Gérard, second rôle fétiche de Claude Lelouch, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’acteur Charles Gérard, second rôle fétiche de Claude Lelouch, est mort'}","Thu, 19 Sep 2019 20:47:54 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=19, tm_hour=18, tm_min=47, tm_sec=54, tm_wday=3, tm_yday=262, tm_isdst=0)","Cet ami de Jean-Paul Belmondo avait d’abord été réalisateur dans les années 1960, avant de devenir acteur dans les années 1970, dans « Le Voyou », de Claude Lelouch.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Cet ami de Jean-Paul Belmondo avait d’abord été réalisateur dans les années 1960, avant de devenir acteur dans les années 1970, dans «\xa0Le Voyou\xa0», de Claude Lelouch.'}",https://www.lemonde.fr/cinema/article/2019/09/19/l-acteur-charles-gerard-second-role-fetiche-de-claude-lelouch-est-mort_6012319_3476.html,True,https://www.lemonde.fr/cinema/article/2019/09/19/l-acteur-charles-gerard-second-role-fetiche-de-claude-lelouch-est-mort_6012319_3476.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/cinema/article/2019/09/19/l-acteur-charles-gerard-second-role-fetiche-de-claude-lelouch-est-mort_6012319_3476.html'}, {'length': '18728', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/19/412/0/4940/2470/644/322/60/0/96f653f_5643150-01-06.jpg', 'rel': 'enclosure'}]"
"La mort de Dominique Le Guilledoux, ancien grand reporter au « Monde »","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Dominique Le Guilledoux, ancien grand reporter au «\xa0Monde\xa0»'}","Thu, 19 Sep 2019 16:05:18 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=19, tm_hour=14, tm_min=5, tm_sec=18, tm_wday=3, tm_yday=262, tm_isdst=0)","Entré au « Monde » en 1990 au service des informations générales, il a sillonné le territoire captant la vie et la douleur des autres au gré de ses rencontres. Devenu grand reporter, il a couvert les conflits de Bosnie, du Haut-Karabakh ou de Tchétchénie. Il est mort le 15 septembre, à l’âge de 58 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Entré au «\xa0Monde\xa0» en\xa01990 au service des informations générales, il a sillonné le territoire captant la vie et la douleur des autres au gré de ses rencontres. Devenu grand reporter, il a couvert les conflits de Bosnie, du Haut-Karabakh ou de Tchétchénie. Il est mort le 15\xa0septembre, à l’âge de 58\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2019/09/19/la-mort-de-dominique-le-guilledoux-ancien-grand-reporter-au-monde_6012285_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/09/19/la-mort-de-dominique-le-guilledoux-ancien-grand-reporter-au-monde_6012285_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/09/19/la-mort-de-dominique-le-guilledoux-ancien-grand-reporter-au-monde_6012285_3382.html'}, {'length': '19412', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/19/358/0/1648/821/644/322/60/0/3ecbfeb_w3GJwzh2kyVMqtK79Ee4PnL-.jpg', 'rel': 'enclosure'}]"
"La mort de Pierre Le-Tan, élégant dessinateur à l’ironie mordante","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Pierre Le-Tan, élégant dessinateur à l’ironie mordante'}","Thu, 19 Sep 2019 00:32:08 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=18, tm_hour=22, tm_min=32, tm_sec=8, tm_wday=2, tm_yday=261, tm_isdst=0)",L’illustrateur fétiche de Patrick Modiano est décédé mardi 17 septembre à 69 ans.,"{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’illustrateur fétiche de Patrick Modiano est décédé mardi 17\xa0septembre à 69\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2019/09/19/la-mort-de-pierre-le-tan-elegant-dessinateur-a-l-ironie-mordante_5512127_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/09/19/la-mort-de-pierre-le-tan-elegant-dessinateur-a-l-ironie-mordante_5512127_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/09/19/la-mort-de-pierre-le-tan-elegant-dessinateur-a-l-ironie-mordante_5512127_3382.html'}, {'length': '39844', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/18/146/10/234/117/644/322/60/0/bb1b41a_aO3tyukQyK4gEsqjiNWAXGrp.jpeg', 'rel': 'enclosure'}]"
"La mort de Robert Lion, ancien directeur de la Caisse des dépôts et consignations","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Robert Lion, ancien directeur de la Caisse des dépôts et consignations'}","Wed, 18 Sep 2019 15:26:48 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=18, tm_hour=13, tm_min=26, tm_sec=48, tm_wday=2, tm_yday=261, tm_isdst=0)","Haut fonctionnaire engagé à gauche, l’ancien directeur de cabinet du premier ministre Pierre Mauroy est mort le 13 septembre, à l’âge de 85 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Haut fonctionnaire engagé à gauche, l’ancien directeur de cabinet du premier ministre Pierre Mauroy est mort le 13\xa0septembre, à l’âge de 85\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2019/09/18/la-mort-de-robert-lion-ancien-directeur-de-la-caisse-des-depots-et-consignations_5511992_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/09/18/la-mort-de-robert-lion-ancien-directeur-de-la-caisse-des-depots-et-consignations_5511992_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/09/18/la-mort-de-robert-lion-ancien-directeur-de-la-caisse-des-depots-et-consignations_5511992_3382.html'}, {'length': '17670', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/18/991/0/3048/1524/644/322/60/0/16d75b0_qDeRfMoQ9sx7A-I-NzpAd1-Q.jpg', 'rel': 'enclosure'}]"
Le peintre Sam Szafran est mort,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le peintre Sam Szafran est mort'}","Tue, 17 Sep 2019 18:00:48 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=17, tm_hour=16, tm_min=0, tm_sec=48, tm_wday=1, tm_yday=260, tm_isdst=0)","Après des débuts dans l’abstrait, l’artiste s’engage dans la figuration, d’une violence sourde, d’objets (séries sur les « Choux », les « Ateliers », les « Escaliers »), souvent traités à l’aquarelle ou au pastel. Il est mort le 14 septembre à l’âge de 84 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Après des débuts dans l’abstrait, l’artiste s’engage dans la figuration, d’une violence sourde, d’objets (séries sur les «\xa0Choux\xa0», les «\xa0Ateliers\xa0», les «\xa0Escaliers\xa0»), souvent traités à l’aquarelle ou au pastel. Il est mort le 14\xa0septembre à l’âge de 84\xa0ans.'}",https://www.lemonde.fr/culture/article/2019/09/17/le-peintre-sam-szafran-est-mort_5511563_3246.html,True,https://www.lemonde.fr/culture/article/2019/09/17/le-peintre-sam-szafran-est-mort_5511563_3246.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/culture/article/2019/09/17/le-peintre-sam-szafran-est-mort_5511563_3246.html'}, {'length': '37542', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/17/42/34/4526/2263/644/322/60/0/dddf2f8_ZJ_2MznWkootU2f-GERutfHq.jpg', 'rel': 'enclosure'}]"
La mort du journaliste Khaled Melhaa,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort du journaliste Khaled Melhaa'}","Mon, 16 Sep 2019 17:08:11 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=16, tm_hour=15, tm_min=8, tm_sec=11, tm_wday=0, tm_yday=259, tm_isdst=0)","Documentariste, militant de nombreuses causes, il avait participé au lancement de Radio Beur en 1982. Il avait 64 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Documentariste, militant de nombreuses causes, il avait participé au lancement de Radio Beur en\xa01982. Il avait 64\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2019/09/16/la-mort-du-journaliste-khaled-melhaa_5511077_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/09/16/la-mort-du-journaliste-khaled-melhaa_5511077_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/09/16/la-mort-du-journaliste-khaled-melhaa_5511077_3382.html'}, {'length': '29865', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/13/141/0/1692/846/644/322/60/0/e7d92e1_0qU1LprIN1TPhaYl0kmrK9S_.jpg', 'rel': 'enclosure'}]"
"Charlie Cole, l’un des photographes de « l’homme au char » de Tiananmen, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Charlie Cole, l’un des photographes de «\xa0l’homme au char\xa0» de Tiananmen, est mort'}","Sat, 14 Sep 2019 15:47:47 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=14, tm_hour=13, tm_min=47, tm_sec=47, tm_wday=5, tm_yday=257, tm_isdst=0)","Le photographe américain, âgé de 64 ans, avait reçu le prix World Press 1990 pour son cliché symbolisant la répression chinoise.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le photographe américain, âgé de 64\xa0ans, avait reçu le prix World Press 1990 pour son cliché symbolisant la répression chinoise.'}",https://www.lemonde.fr/culture/article/2019/09/14/charlie-cole-l-un-des-photographes-de-l-homme-au-char-de-tiananmen-est-mort_5510491_3246.html,True,https://www.lemonde.fr/culture/article/2019/09/14/charlie-cole-l-un-des-photographes-de-l-homme-au-char-de-tiananmen-est-mort_5510491_3246.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/culture/article/2019/09/14/charlie-cole-l-un-des-photographes-de-l-homme-au-char-de-tiananmen-est-mort_5510491_3246.html'}]"
"Robert Lion, grand commis de l’Etat et militant écologiste, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Robert Lion, grand commis de l’Etat et militant écologiste, est mort'}","Sat, 14 Sep 2019 14:27:14 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=14, tm_hour=12, tm_min=27, tm_sec=14, tm_wday=5, tm_yday=257, tm_isdst=0)","L’énarque, ancien directeur général de la Caisse des dépôts et de l’ONG Greenpeace, est mort vendredi 13 septembre, à l’âge de 85 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’énarque, ancien directeur général de la Caisse des dépôts et de l’ONG Greenpeace, est mort vendredi 13\xa0septembre, à l’âge de 85\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2019/09/14/robert-lion-grand-commis-de-l-etat-et-militant-ecologiste-est-mort_5510474_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/09/14/robert-lion-grand-commis-de-l-etat-et-militant-ecologiste-est-mort_5510474_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/09/14/robert-lion-grand-commis-de-l-etat-et-militant-ecologiste-est-mort_5510474_3382.html'}, {'length': '17633', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/14/935/0/3264/1632/644/322/60/0/26fb706_fpQiDum2OpC_MaHCfOSkMPMb.jpg', 'rel': 'enclosure'}]"
"Mort de Philippe Pascal, chanteur des groupes post-punk Marquis de Sade et Marc Seberg","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Philippe Pascal, chanteur des groupes post-punk Marquis de Sade et Marc Seberg'}","Fri, 13 Sep 2019 17:47:33 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=13, tm_hour=15, tm_min=47, tm_sec=33, tm_wday=4, tm_yday=256, tm_isdst=0)",Cette figure du rock rennais fut un des pionniers de la new wave en France.,"{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Cette figure du rock rennais fut un des pionniers de la new wave en France.'}",https://www.lemonde.fr/culture/article/2019/09/13/mort-de-philippe-pascal-chanteur-des-groupes-post-punk-marquis-de-sade-et-marc-seberg_5510190_3246.html,True,https://www.lemonde.fr/culture/article/2019/09/13/mort-de-philippe-pascal-chanteur-des-groupes-post-punk-marquis-de-sade-et-marc-seberg_5510190_3246.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/culture/article/2019/09/13/mort-de-philippe-pascal-chanteur-des-groupes-post-punk-marquis-de-sade-et-marc-seberg_5510190_3246.html'}, {'length': '34415', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/13/464/0/5568/2784/644/322/60/0/e522a97_W1dXXomk9lNBs1R2rzIcpLAo.jpg', 'rel': 'enclosure'}]"
"L’ancien président indonésien, B.J. Jusuf Habibie, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien président indonésien, B.J. Jusuf Habibie, est mort'}","Thu, 12 Sep 2019 14:09:07 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=12, tm_hour=12, tm_min=9, tm_sec=7, tm_wday=3, tm_yday=255, tm_isdst=0)","Il a succédé au dictateur Suharto après sa chute en 1998. Pendant son mandat d’un peu plus d’un an, il a mis en place une politique de démocratisation et permis au Timor-Oriental de gagner son indépendance. Il est mort le 11 septembre, à l’âge de 83 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190926103334/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Il a succédé au dictateur Suharto après sa chute en\xa01998. Pendant son mandat d’un peu plus d’un an, il a mis en place une politique de démocratisation et permis au Timor-Oriental de gagner son indépendance. Il est mort le 11\xa0septembre, à l’âge de 83\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2019/09/12/l-ancien-president-indonesien-b-j-jusuf-habibie-est-mort_5509592_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/09/12/l-ancien-president-indonesien-b-j-jusuf-habibie-est-mort_5509592_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/09/12/l-ancien-president-indonesien-b-j-jusuf-habibie-est-mort_5509592_3382.html'}, {'length': '42364', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/12/104/0/3500/1750/644/322/60/0/85206af_i_cPZSYo-PQ40qANq1-1Jj6u.jpg', 'rel': 'enclosure'}]"
