title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links
Marine Le Pen renonce à se rendre à la cérémonie d’hommage à Jacques Chirac lundi,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Marine Le Pen renonce à se rendre à la cérémonie d’hommage à Jacques Chirac lundi'}","Sun, 29 Sep 2019 19:39:01 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=29, tm_hour=17, tm_min=39, tm_sec=1, tm_wday=6, tm_yday=272, tm_isdst=0)",,"{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': ''}",https://www.lemonde.fr/politique/article/2019/09/29/marine-le-pen-renonce-a-se-rendre-a-la-ceremonie-d-hommage-a-jacques-chirac-lundi_6013533_823448.html,True,https://www.lemonde.fr/politique/article/2019/09/29/marine-le-pen-renonce-a-se-rendre-a-la-ceremonie-d-hommage-a-jacques-chirac-lundi_6013533_823448.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/politique/article/2019/09/29/marine-le-pen-renonce-a-se-rendre-a-la-ceremonie-d-hommage-a-jacques-chirac-lundi_6013533_823448.html'}, {'length': '20092', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/15/30/0/3500/1748/644/322/60/0/ef0246f_GGGJPP09_FRANCE-POLITICS-FARRIGHT_0915_11.JPG', 'rel': 'enclosure'}]"
Mort de Jacques Chirac : des milliers de personnes aux Invalides « pour partager l’émotion de sa famille et lui rendre hommage »,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Jacques Chirac\xa0: des milliers de personnes aux Invalides «\xa0pour partager l’émotion de sa famille et lui rendre hommage\xa0»'}","Sun, 29 Sep 2019 15:59:21 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=29, tm_hour=13, tm_min=59, tm_sec=21, tm_wday=6, tm_yday=272, tm_isdst=0)","A l’invitation de la famille du président défunt, des Français sont venus se recueillir en mémoire d’un président « chaleureux », « bon vivant » et qui « dégageait de la force et du dynamisme ».","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'A l’invitation de la famille du président défunt, des Français sont venus se recueillir en mémoire d’un président «\xa0chaleureux\xa0», «\xa0bon vivant\xa0» et qui «\xa0dégageait de la force et du dynamisme\xa0».'}",https://www.lemonde.fr/societe/article/2019/09/29/mort-de-jacques-chirac-des-centaines-de-personnes-aux-invalides-pour-partager-l-emotion-de-sa-famille-et-lui-rendre-hommage_6013516_3224.html,True,https://www.lemonde.fr/societe/article/2019/09/29/mort-de-jacques-chirac-des-centaines-de-personnes-aux-invalides-pour-partager-l-emotion-de-sa-famille-et-lui-rendre-hommage_6013516_3224.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/societe/article/2019/09/29/mort-de-jacques-chirac-des-centaines-de-personnes-aux-invalides-pour-partager-l-emotion-de-sa-famille-et-lui-rendre-hommage_6013516_3224.html'}, {'length': '51669', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/29/560/0/6720/3360/644/322/60/0/b85141e_w67mn1NGdSdGLl5PdlFy2Xfc.jpg', 'rel': 'enclosure'}]"
"Retrouvez l’hommage rendu à Jacques Chirac, dimanche aux Invalides","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Retrouvez l’hommage rendu à Jacques Chirac, dimanche aux Invalides'}","Sun, 29 Sep 2019 12:43:55 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=29, tm_hour=10, tm_min=43, tm_sec=55, tm_wday=6, tm_yday=272, tm_isdst=0)","Quelques milliers de personnes se recueillent, cet après-midi aux Invalides, devant le cercueil de l’ex-président, mort jeudi à 86 ans, avant une journée de deuil national lundi.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Quelques milliers de personnes se recueillent, cet après-midi aux Invalides, devant le cercueil de l’ex-président, mort jeudi à 86\xa0ans, avant une journée de deuil national lundi.'}",https://www.lemonde.fr/politique/live/2019/09/29/hommage-a-jacques-chirac-aux-invalides-suivez-la-ceremonie-populaire-en-direct_6013510_823448.html,True,https://www.lemonde.fr/politique/live/2019/09/29/hommage-a-jacques-chirac-aux-invalides-suivez-la-ceremonie-populaire-en-direct_6013510_823448.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/politique/live/2019/09/29/hommage-a-jacques-chirac-aux-invalides-suivez-la-ceremonie-populaire-en-direct_6013510_823448.html'}, {'length': '21613', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/29/160/0/1920/960/644/322/60/0/c9be72b_QFfjZQS2uKSvzqvPkxfxR5xn.jpg', 'rel': 'enclosure'}]"
Une trentaine de dirigeants étrangers déjà annoncés pour l’hommage à Jacques Chirac lundi,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Une trentaine de dirigeants étrangers déjà annoncés pour l’hommage à Jacques Chirac lundi'}","Sat, 28 Sep 2019 15:31:33 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=28, tm_hour=13, tm_min=31, tm_sec=33, tm_wday=5, tm_yday=271, tm_isdst=0)","Vladimir Poutine, Denis Sassou Nguesso ou encore Saad Hariri participeront au service solennel prévu à 12 heures dans l’église Saint-Sulpice, en mémoire de l’ancien président français, mort jeudi à 86 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Vladimir Poutine, Denis Sassou Nguesso ou encore Saad Hariri participeront au service solennel prévu à 12\xa0heures dans l’église Saint-Sulpice, en mémoire de l’ancien président français, mort jeudi à 86\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2019/09/28/une-trentaine-de-dirigeants-etrangers-deja-annonces-pour-l-hommage-a-jacques-chirac-lundi_6013459_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/09/28/une-trentaine-de-dirigeants-etrangers-deja-annonces-pour-l-hommage-a-jacques-chirac-lundi_6013459_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/09/28/une-trentaine-de-dirigeants-etrangers-deja-annonces-pour-l-hommage-a-jacques-chirac-lundi_6013459_3382.html'}, {'length': '65753', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/27/511/0/6720/3360/644/322/60/0/d59e721_jTEIAQ2G9yQNUX2INAyB6f_f.jpg', 'rel': 'enclosure'}]"
"« M. le président, mon président, cher Chichi… » : à l’Elysée, l’hommage écrit des Français à Chirac","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': '« M. le président, mon président, cher Chichi…\xa0»\xa0: à\xa0l’Elysée, l’hommage écrit des Français à Chirac'}","Sat, 28 Sep 2019 10:12:18 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=28, tm_hour=8, tm_min=12, tm_sec=18, tm_wday=5, tm_yday=271, tm_isdst=0)","Depuis jeudi, des dizaines d’anonymes se rendent à l’Elysée pour témoigner de leur affection à l’ancien président de la République, qui sera inhumé lundi.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Depuis jeudi, des dizaines d’anonymes se rendent à l’Elysée pour témoigner de leur affection à l’ancien président de la République, qui sera inhumé lundi.'}",https://www.lemonde.fr/politique/article/2019/09/28/m-le-president-mon-president-cher-chichi-a-l-elysee-l-hommage-ecrit-des-francais-a-chirac_6013432_823448.html,True,https://www.lemonde.fr/politique/article/2019/09/28/m-le-president-mon-president-cher-chichi-a-l-elysee-l-hommage-ecrit-des-francais-a-chirac_6013432_823448.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/politique/article/2019/09/28/m-le-president-mon-president-cher-chichi-a-l-elysee-l-hommage-ecrit-des-francais-a-chirac_6013432_823448.html'}, {'length': '59094', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/27/746/0/6720/3357/644/322/60/0/45ae8bd_659gB-P4y7XVd4c6Wf4tp6Jm.jpg', 'rel': 'enclosure'}]"
"Jacques Chirac et les outre-mer, une relation chaleureuse et ambiguë","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jacques Chirac et les outre-mer, une relation chaleureuse et ambiguë'}","Sat, 28 Sep 2019 10:07:24 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=28, tm_hour=8, tm_min=7, tm_sec=24, tm_wday=5, tm_yday=271, tm_isdst=0)","L’ancien président mort le 26 septembre entretenait un réseau de fidèles, dont certains ont depuis été condamnés. En 1988, c’est lui qui ordonne l’assaut d’Ouvéa en Nouvelle-Calédonie.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien président mort le 26 septembre entretenait un réseau de fidèles, dont certains ont depuis été condamnés. En 1988, c’est lui qui ordonne l’assaut d’Ouvéa en Nouvelle-Calédonie.'}",https://www.lemonde.fr/politique/article/2019/09/28/jacques-chirac-et-les-outre-mer-une-relation-chaleureuse-et-ambigue_6013430_823448.html,True,https://www.lemonde.fr/politique/article/2019/09/28/jacques-chirac-et-les-outre-mer-une-relation-chaleureuse-et-ambigue_6013430_823448.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/politique/article/2019/09/28/jacques-chirac-et-les-outre-mer-une-relation-chaleureuse-et-ambigue_6013430_823448.html'}, {'length': '43627', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/26/305/0/2814/1407/644/322/60/0/0fe7e38_PAR638_FRANCE-CHIRAC-_0926_11.JPG', 'rel': 'enclosure'}]"
"A droite, trouver en Chirac des raisons d’espérer","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'A droite, trouver en Chirac des raisons d’espérer'}","Sat, 28 Sep 2019 09:52:30 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=28, tm_hour=7, tm_min=52, tm_sec=30, tm_wday=5, tm_yday=271, tm_isdst=0)","Après le décès de l’ancien président, la nostalgie joue à plein pour une droite en mauvaise posture après les échecs électoraux.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Après le décès de l’ancien président, la nostalgie joue à plein pour une droite en mauvaise posture après les échecs électoraux.'}",https://www.lemonde.fr/politique/article/2019/09/28/a-droite-trouver-en-chirac-des-raisons-d-esperer_6013424_823448.html,True,https://www.lemonde.fr/politique/article/2019/09/28/a-droite-trouver-en-chirac-des-raisons-d-esperer_6013424_823448.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/politique/article/2019/09/28/a-droite-trouver-en-chirac-des-raisons-d-esperer_6013424_823448.html'}, {'length': '26360', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2014/11/28/291/0/3500/1750/644/322/60/0/4a0897d_CHP20_MIDEAST-PALESTINIANS-FRANCE_1128_11.JPG', 'rel': 'enclosure'}]"
Paris prévoit déjà une place ou une rue Chirac,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Paris prévoit déjà une place ou une rue Chirac'}","Sat, 28 Sep 2019 06:01:22 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=28, tm_hour=4, tm_min=1, tm_sec=22, tm_wday=5, tm_yday=271, tm_isdst=0)","Sous des apparences anodines, rien de plus politique que le choix des noms de rue, en particulier dans la capitale. Le sujet sera évoqué lors du conseil municipal du 1er octobre.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Sous des apparences anodines, rien de plus politique que le choix des noms de rue, en particulier dans la capitale. Le sujet sera évoqué lors du conseil municipal du 1er\xa0octobre.'}",https://www.lemonde.fr/politique/article/2019/09/28/paris-prevoit-deja-une-place-ou-une-rue-chirac_6013410_823448.html,True,https://www.lemonde.fr/politique/article/2019/09/28/paris-prevoit-deja-une-place-ou-une-rue-chirac_6013410_823448.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/politique/article/2019/09/28/paris-prevoit-deja-une-place-ou-une-rue-chirac_6013410_823448.html'}, {'length': '83478', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/28/500/0/3000/1500/644/322/60/0/2d03654_nbOGgSI8n0_6jcV6YyOE96jM.jpg', 'rel': 'enclosure'}]"
Des Guignols aux scandales : revoir et réécouter Jacques Chirac,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Des Guignols aux scandales\xa0: revoir et réécouter Jacques Chirac'}","Sat, 28 Sep 2019 01:52:23 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=27, tm_hour=23, tm_min=52, tm_sec=23, tm_wday=4, tm_yday=270, tm_isdst=0)","Chaque samedi, « La Matinale » vous propose une sélection de contenus à revoir ou réécouter en différé.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Chaque samedi, «\xa0La Matinale\xa0» vous propose une sélection de contenus à revoir ou réécouter en différé.'}",https://www.lemonde.fr/culture/article/2019/09/28/des-guignols-aux-scandales-revoir-et-reecouter-jacques-chirac_6013392_3246.html,True,https://www.lemonde.fr/culture/article/2019/09/28/des-guignols-aux-scandales-revoir-et-reecouter-jacques-chirac_6013392_3246.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/culture/article/2019/09/28/des-guignols-aux-scandales-revoir-et-reecouter-jacques-chirac_6013392_3246.html'}, {'length': '41873', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/27/59/0/2500/1249/644/322/60/0/63d49c9_Cn8pQK6fG7KJmr8hmoygKyaH.jpg', 'rel': 'enclosure'}]"
"Jacques Chirac amusant, en vrai et en « Guignol »","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jacques Chirac amusant, en vrai et en «\xa0Guignol\xa0»'}","Sat, 28 Sep 2019 00:41:31 +0200","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=27, tm_hour=22, tm_min=41, tm_sec=31, tm_wday=4, tm_yday=270, tm_isdst=0)","Canal+ propose deux émissions d’entretiens avec l’ancien président de la République, disparu jeudi, tirées de ses archives et des extraits des « Guignols de l’Info ».","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190930123749/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Canal+ propose deux émissions d’entretiens avec l’ancien président de la République, disparu jeudi, tirées de ses archives et des extraits des «\xa0Guignols de l’Info\xa0».'}",https://www.lemonde.fr/televisions-radio/article/2019/09/28/jacques-chirac-amusant-en-vrai-et-en-guignol_6013388_1655027.html,True,https://www.lemonde.fr/televisions-radio/article/2019/09/28/jacques-chirac-amusant-en-vrai-et-en-guignol_6013388_1655027.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/televisions-radio/article/2019/09/28/jacques-chirac-amusant-en-vrai-et-en-guignol_6013388_1655027.html'}, {'length': '48427', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/09/27/292/0/3504/1752/644/322/60/0/7a50fbc_RbZ0PouhADp7MZaAR3yu3Ax-.jpg', 'rel': 'enclosure'}]"
