title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links,media_content,content,media_credit,credit
"Guy Camberabero, ancienne gloire du rugby français, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Guy Camberabero, ancienne gloire du rugby français, est mort'}","Fri, 27 Oct 2023 12:22:09 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=27, tm_hour=10, tm_min=22, tm_sec=9, tm_wday=4, tm_yday=300, tm_isdst=0)","L’ancien ouvreur international est mort jeudi soir, à l’âge 87 ans, à la suite d’une « hospitalisation liée au Covid-19 » à l’hôpital de Valence.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien ouvreur international est mort jeudi soir, à l’âge 87\xa0ans, à la suite d’une «\xa0hospitalisation liée au Covid-19\xa0» à l’hôpital de Valence.'}",https://www.lemonde.fr/disparitions/article/2023/10/27/guy-camberabero-ancien-joueur-de-rugby-francais-est-mort_6196813_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/27/guy-camberabero-ancien-joueur-de-rugby-francais-est-mort_6196813_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/27/guy-camberabero-ancien-joueur-de-rugby-francais-est-mort_6196813_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/27/254/0/1758/879/644/322/60/0/50e890a_1698400697938-000-arp1840335.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Guy Camberabero en janvier 1968.'}]","[{'scheme': 'urn:ebu', 'content': 'STAFF / AFP'}]",STAFF / AFP
"Li Keqiang, un ex-premier ministre chinois réformateur mais sans réel pouvoir face au président Xi Jinping, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Li Keqiang, un ex-premier ministre chinois réformateur mais sans réel pouvoir face au président Xi Jinping, est mort'}","Fri, 27 Oct 2023 12:06:54 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=27, tm_hour=10, tm_min=6, tm_sec=54, tm_wday=4, tm_yday=300, tm_isdst=0)",Ce brillant économiste qui aurait pu devenir président et chef du Parti communiste n’aura pu qu’à de rares occasions faire entendre sa petite différence face au tout-puissant numéro un chinois.,"{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ce brillant économiste qui aurait pu devenir président et chef du Parti communiste n’aura pu qu’à de rares occasions faire entendre sa petite différence face au tout-puissant numéro un chinois.'}",https://www.lemonde.fr/disparitions/article/2023/10/27/li-keqiang-ancien-premier-ministre-chinois-et-antithese-de-xi-jinping-est-mort_6196812_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/27/li-keqiang-ancien-premier-ministre-chinois-et-antithese-de-xi-jinping-est-mort_6196812_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/27/li-keqiang-ancien-premier-ministre-chinois-et-antithese-de-xi-jinping-est-mort_6196812_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/27/348/0/4466/2233/644/322/60/0/091759e_5700928-01-06.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le premier ministre chinois, Li Keqiang, lors d’une conférence de presse après un sommet Union européenne-Chine, à Bruxelles, le 9 avril 2019.'}]","[{'scheme': 'urn:ebu', 'content': 'JOHN THYS / AFP'}]",JOHN THYS / AFP
"Mort de l’ex-premier ministre chinois Li Keqiang, victime d’une crise cardiaque","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de l’ex-premier ministre chinois Li Keqiang, victime d’une crise cardiaque'}","Fri, 27 Oct 2023 03:50:51 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=27, tm_hour=1, tm_min=50, tm_sec=51, tm_wday=4, tm_yday=300, tm_isdst=0)","En poste pendant une décennie jusqu’en mars, les projets de cet économiste de formation avaient été entravés par l’autorité grandissante du président Xi Jinping. Il est mort à l’âge de 68 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'En poste pendant une décennie jusqu’en mars, les projets de cet économiste de formation avaient été entravés par l’autorité grandissante du président Xi Jinping. Il est mort à l’âge de 68\xa0ans.'}",https://www.lemonde.fr/international/article/2023/10/27/mort-du-precedent-premier-ministre-chinois-li-keqiang-victime-d-une-crise-cardiaque_6196676_3210.html,True,https://www.lemonde.fr/international/article/2023/10/27/mort-du-precedent-premier-ministre-chinois-li-keqiang-victime-d-une-crise-cardiaque_6196676_3210.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/international/article/2023/10/27/mort-du-precedent-premier-ministre-chinois-li-keqiang-victime-d-une-crise-cardiaque_6196676_3210.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/27/300/0/3600/1800/644/322/60/0/79b6b31_2023-10-27t002047z-139264256-rc2g9v83n56h-rtrmadp-3-china-obituary-likeqiang.JPG'}]",,"[{'scheme': 'urn:ebu', 'content': 'Damir Sagolj / REUTERS'}]",Damir Sagolj / REUTERS
La journaliste et essayiste Christiane Collange est morte,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La journaliste et essayiste Christiane Collange est morte'}","Wed, 25 Oct 2023 18:01:31 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=25, tm_hour=16, tm_min=1, tm_sec=31, tm_wday=2, tm_yday=298, tm_isdst=0)","Directrice de « Madame Express » de 1953 à 1969, chroniqueuse dans différents médias, elle s’est intéressée, dans ses livres, aux femmes, aux belles-mères, aux relations entre générations familiales. Elle est morte le 24 octobre, à l’âge de 92 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Directrice de «\xa0Madame Express\xa0» de 1953 à 1969, chroniqueuse dans différents médias, elle s’est intéressée, dans ses livres, aux femmes, aux belles-mères, aux relations entre générations familiales. Elle est morte le\xa024\xa0octobre, à l’âge de\xa092\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/10/25/la-journaliste-et-essayiste-christiane-collange-est-morte_6196453_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/25/la-journaliste-et-essayiste-christiane-collange-est-morte_6196453_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/25/la-journaliste-et-essayiste-christiane-collange-est-morte_6196453_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/25/679/0/3452/1726/644/322/60/0/27d884e_1698249307670-chb0010558.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Christiane Collange, en novembre 2010, à Paris'}]","[{'scheme': 'urn:ebu', 'content': 'Bruno Charoy/PASCO'}]",Bruno Charoy/PASCO
"Francis Bueb, « le Français » de Sarajevo, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Francis Bueb, «\xa0le Français\xa0» de Sarajevo, est mort'}","Tue, 24 Oct 2023 16:58:31 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=24, tm_hour=14, tm_min=58, tm_sec=31, tm_wday=1, tm_yday=297, tm_isdst=0)","Arrivé dans la ville alors que le conflit fait rage, cet Alsacien avait ouvert le Centre André-Malraux, persuadé que seule la culture peut venir à bout de toutes les horreurs du monde. Il est décédé le 23 octobre à 77 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Arrivé dans la ville alors que le conflit fait rage, cet Alsacien avait ouvert le Centre André-Malraux, persuadé que seule la culture peut venir à bout de toutes les horreurs du monde. Il est décédé le 23\xa0octobre à 77 ans.'}",https://www.lemonde.fr/disparitions/article/2023/10/24/francis-bueb-le-francais-de-sarajevo-est-mort_6196247_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/24/francis-bueb-le-francais-de-sarajevo-est-mort_6196247_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/24/francis-bueb-le-francais-de-sarajevo-est-mort_6196247_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/24/50/0/1525/762/644/322/60/0/9e55861_1698158459531-000-par550728.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Francis Bueb, à Sarajevo, le 28\xa0décembre 2005.'}]","[{'scheme': 'urn:ebu', 'content': 'ELVIS BARUKCIC / AFP'}]",ELVIS BARUKCIC / AFP
"La mort de Natalie Zemon Davis, historienne des altérités perdues","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Natalie Zemon Davis, historienne des altérités perdues'}","Tue, 24 Oct 2023 16:47:48 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=24, tm_hour=14, tm_min=47, tm_sec=48, tm_wday=1, tm_yday=297, tm_isdst=0)","La grande historienne américaine, spécialiste des XVIᵉ et XVIIᵉ siècles, engagée dans le monde, autrice, entre autres livres importants, de « Léon l’Africain. Un voyageur entre deux mondes », est morte le 21 octobre à Toronto (Canada), à l’âge de 94 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La grande historienne américaine, spécialiste des XVIᵉ et XVIIᵉ siècles, engagée dans le monde, autrice, entre autres livres importants, de «\xa0Léon l’Africain. Un voyageur entre deux mondes\xa0», est morte le 21\xa0octobre à Toronto (Canada), à l’âge de 94\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/10/24/la-mort-de-natalie-zemon-davis-historienne-des-alterites-perdues_6196244_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/24/la-mort-de-natalie-zemon-davis-historienne-des-alterites-perdues_6196244_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/24/la-mort-de-natalie-zemon-davis-historienne-des-alterites-perdues_6196244_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/24/584/0/3500/1750/644/322/60/0/c106264_1698154064630-chb0010004-2.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’historienne américaine Natalie Zemon Davis, à Paris, en 2008.'}]","[{'scheme': 'urn:ebu', 'content': 'BRUNO CHAROY/PASCO'}]",BRUNO CHAROY/PASCO
"La mort de Bobby Charlton, « esprit du football » et Ballon d’or 1966","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Bobby Charlton, «\xa0esprit du football\xa0» et Ballon d’or 1966'}","Mon, 23 Oct 2023 18:25:08 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=23, tm_hour=16, tm_min=25, tm_sec=8, tm_wday=0, tm_yday=296, tm_isdst=0)","Survivant de la catastrophe aérienne de 1958 vécue par son club emblématique de Manchester United, l’ancien champion du monde avec l’Angleterre est mort, samedi 21 octobre, à l’âge de 86 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Survivant de la catastrophe aérienne de 1958 vécue par son club emblématique de Manchester United, l’ancien champion du monde avec l’Angleterre est mort, samedi 21\xa0octobre, à l’âge de 86\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-bobby-charlton-esprit-du-football-et-ballon-d-or-1966_6196141_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-bobby-charlton-esprit-du-football-et-ballon-d-or-1966_6196141_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-bobby-charlton-esprit-du-football-et-ballon-d-or-1966_6196141_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/24/739/0/4096/2048/644/322/60/0/bd5fe8f_1698141589485-icon-29813946.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bobby Charlton, lors d’un entraînement, le 3\xa0octobre\xa01960.'}]","[{'scheme': 'urn:ebu', 'content': 'PA Images / Icon Sport / PA Images / Icon Sport'}]",PA Images / Icon Sport / PA Images / Icon Sport
"La mort de la plasticienne Marinette Cueco, pionnière du land art","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de la plasticienne Marinette Cueco, pionnière du land art'}","Mon, 23 Oct 2023 14:42:06 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=23, tm_hour=12, tm_min=42, tm_sec=6, tm_wday=0, tm_yday=296, tm_isdst=0)","L’artiste française, qui dialoguait avec la nature, végétaux et minéraux, s’est éteinte le 18 octobre, à Paris, à l’âge de 89 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’artiste française, qui dialoguait avec la nature, végétaux et minéraux, s’est éteinte le 18\xa0octobre, à Paris, à l’âge de 89\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-de-la-plasticienne-marinette-cueco-pionniere-du-land-art_6196118_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-de-la-plasticienne-marinette-cueco-pionniere-du-land-art_6196118_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-de-la-plasticienne-marinette-cueco-pionniere-du-land-art_6196118_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/23/737/0/2362/1181/644/322/60/0/7dd52d6_1698064354742-opaleplus-opale26558-01.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’artiste Marinette Cueco, en juin\xa02007.'}]","[{'scheme': 'urn:ebu', 'content': 'Hélène Bamberger/opale.photo'}]",Hélène Bamberger/opale.photo
"Bobby Charlton, champion du monde avec l’Angleterre et star de Manchester United, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bobby Charlton, champion du monde avec l’Angleterre et star de Manchester United, est mort'}","Sat, 21 Oct 2023 17:33:19 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=21, tm_hour=15, tm_min=33, tm_sec=19, tm_wday=5, tm_yday=294, tm_isdst=0)","L’ancien joueur, vainqueur de la Coupe du monde en 1966 et figure du club mancunien, où il a passé l’essentiel de sa carrière, est mort samedi 21 octobre.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien joueur, vainqueur de la Coupe du monde en\xa01966\xa0et figure du club mancunien, où il a passé l’essentiel de sa carrière, est mort samedi 21\xa0octobre.'}",https://www.lemonde.fr/sport/article/2023/10/21/bobby-charlton-champion-du-monde-avec-l-angleterre-et-star-de-manchester-united-est-mort_6195838_3242.html,True,https://www.lemonde.fr/sport/article/2023/10/21/bobby-charlton-champion-du-monde-avec-l-angleterre-et-star-de-manchester-united-est-mort_6195838_3242.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/sport/article/2023/10/21/bobby-charlton-champion-du-monde-avec-l-angleterre-et-star-de-manchester-united-est-mort_6195838_3242.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/21/0/0/2190/1095/644/322/60/0/b32ff29_1697901767943-000-hkg2005041945838.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bobby Charlton tient un ballon sur lequel est inscrit le nom de son ancien club, Manchester United, à Hongkong, le 19\xa0avril\xa02005.'}]","[{'scheme': 'urn:ebu', 'content': 'TED ALJIBE / AFP'}]",TED ALJIBE / AFP
"Burt Young, l’acteur, nommé aux Oscars, qui jouait Paulie dans les films « Rocky », est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Burt Young, l’acteur, nommé aux Oscars, qui jouait Paulie dans les films «\xa0Rocky\xa0», est mort'}","Thu, 19 Oct 2023 12:55:19 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=19, tm_hour=10, tm_min=55, tm_sec=19, tm_wday=3, tm_yday=292, tm_isdst=0)","Sur scène, au cinéma et à la télévision, il incarnait généralement des petits durs ou des hommes malchanceux de la classe ouvrière. Sylvester Stallone a rendu hommage à « un homme et un artiste incroyable ».","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Sur scène, au cinéma et à la télévision, il incarnait généralement des petits durs ou des hommes malchanceux de la classe ouvrière. Sylvester Stallone a rendu hommage à «\xa0un homme et un artiste incroyable\xa0».'}",https://www.lemonde.fr/disparitions/article/2023/10/19/burt-young-l-acteur-nomme-aux-oscars-qui-jouait-paulie-dans-les-films-rocky-est-mort_6195411_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/19/burt-young-l-acteur-nomme-aux-oscars-qui-jouait-paulie-dans-les-films-rocky-est-mort_6195411_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/19/burt-young-l-acteur-nomme-aux-oscars-qui-jouait-paulie-dans-les-films-rocky-est-mort_6195411_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/19/318/0/3000/1500/644/322/60/0/8f9b7f7_5eadfd5a7aa74edd805120cec05da356-0-8f362fee2f88464791301d93c6231b9e.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Burt Young, membre de l’équipe du film «\xa0Rocky Balboa\xa0», lors de la première à Los Angeles, le 13\xa0décembre 2006.'}]","[{'scheme': 'urn:ebu', 'content': 'Kevork Djansezian / AP'}]",Kevork Djansezian / AP
